bairro_group,bairro,latitude,longitude,room_type,minimo_noites,numero_de_reviews,reviews_por_mes,calculado_host_listings_count,disponibilidade_365
2,6,40.67559,-73.96066,1,3,1,0.03,1,0
1,16,40.8036,-73.94603,2,2,3,0.28,3,339
1,29,40.77968,-73.95307,2,1,11,0.97,1,0
1,20,40.71953,-73.98364,2,8,0,0.0,1,0
4,0,40.76938,-73.93227,2,5,1,0.05,2,351
4,23,40.75109,-73.88049,1,4,4,0.13,1,157
1,13,40.73266,-73.98412,2,2,18,0.88,3,62
2,33,40.71169,-73.95827,2,1,13,0.55,3,85
1,16,40.80031,-73.95514,2,1,2,0.07,1,0
2,2,40.699,-73.92849,2,7,26,0.91,2,0
2,6,40.67302,-73.94815,2,3,10,0.93,1,12
2,1,40.69326,-73.93265,2,3,0,0.0,1,0
2,24,40.67595,-73.97635,1,11,8,0.26,1,0
2,33,40.71644,-73.9433,2,2,5,0.16,2,0
1,16,40.82434,-73.94979,2,7,3,0.1,1,53
2,6,40.67896,-73.95748,1,4,3,0.1,1,13
2,5,40.68252,-73.96436,1,1,39,1.25,1,62
2,14,40.72482,-73.9525,2,3,4,0.13,1,0
1,31,40.8359,-73.93842,1,8,4,0.13,1,0
1,31,40.83071,-73.94093,1,5,0,0.0,1,0
1,16,40.81668,-73.94511,2,1,4,0.12,1,0
4,19,40.75748,-73.93119,2,1,0,0.0,1,0
2,14,40.72388,-73.9404,1,3,0,0.0,2,364
1,29,40.78122,-73.94989,1,2,1,0.03,1,0
3,23,40.62903,-74.08206,2,1,17,0.53,1,0
1,16,40.79935,-73.95399,2,1,2,0.06,1,0
2,1,40.68724,-73.95068,2,7,9,0.28,1,0
2,1,40.68327,-73.93858,1,3,9,0.31,3,298
1,30,40.78602,-73.97537,1,3,3,0.09,1,0
4,0,40.76332,-73.91351,1,4,20,0.63,1,0
1,17,40.75372,-73.99332,3,1,8,0.26,1,365
2,1,40.69092,-73.92866,1,10,3,0.09,1,0
4,19,40.76184,-73.92839,1,3,9,0.29,1,0
2,1,40.68631,-73.95597,2,3,0,0.0,1,0
2,6,40.6732,-73.96195,1,7,0,0.0,1,0
1,3,40.74786,-73.99527,1,1,0,0.0,1,0
2,23,40.69744,-73.98445,1,5,0,0.0,1,0
1,29,40.77878,-73.95056,1,2,10,0.45,1,3
1,29,40.76435,-73.95782,1,3,2,0.06,1,0
2,33,40.71824,-73.95289,1,5,1,0.03,1,0
2,1,40.68919,-73.94073,1,3,6,0.24,1,0
1,9,40.72757,-73.98439,2,3,12,0.37,1,4
1,3,40.75133,-73.99965,1,4,16,0.51,1,103
2,2,40.69175,-73.91516,2,1,2,0.06,2,0
1,8,40.7958,-73.93186,1,2,53,2.29,2,12
4,23,40.74327,-73.90627,2,3,9,0.28,2,7
2,33,40.70969,-73.95252,1,5,1,0.16,1,0
1,30,40.7953,-73.97248,1,2,2,0.07,1,0
4,19,40.74644,-73.94479,2,4,1,0.16,1,0
2,23,40.62531,-73.93414,3,1,20,1.28,2,160
2,7,40.64277,-73.94715,2,2,18,0.59,2,90
1,16,40.82204,-73.94517,2,5,4,0.22,1,0
2,14,40.72413,-73.9509,1,2,14,0.7,1,93
4,23,40.75555,-73.76515,1,6,0,0.0,1,66
1,21,40.75976,-73.97178,2,1,6,0.19,1,0
2,1,40.67776,-73.92754,3,4,17,0.53,1,0
2,33,40.7082,-73.94476,2,1,5,0.74,1,4
1,20,40.72008,-73.98865,2,1,3,0.18,3,0
1,3,40.74344,-73.99506,1,2,8,0.25,1,0
1,32,40.7341,-74.00104,1,3,1,0.03,1,0
1,15,40.72796,-74.00154,1,3,3,0.1,1,0
1,32,40.73596,-74.00927,1,4,0,0.0,1,0
1,29,40.77128,-73.95787,2,4,19,0.6,1,0
4,23,40.69469,-73.78196,1,2,13,1.71,2,365
1,17,40.76807,-73.98418,2,2,2,0.09,3,0
2,7,40.66209,-73.92913,3,1,23,0.74,2,364
2,14,40.73419,-73.95675,2,3,1,0.03,1,0
2,23,40.68257,-73.99626,1,2,2,0.06,1,64
2,1,40.69519,-73.95107,1,1,3,0.09,1,0
2,33,40.71683,-73.94448,2,10,0,0.0,1,0
1,8,40.78892,-73.94185,1,2,3,0.1,1,0
1,30,40.77815,-73.97574,2,7,3,0.1,1,0
1,13,40.73204,-73.98364,2,1,16,0.5,1,0
1,29,40.782,-73.95143,2,2,3,0.09,1,90
2,1,40.68376,-73.95851,2,1,0,0.0,1,0
1,23,40.86271,-73.92872,1,5,39,1.28,1,12
1,9,40.72754,-73.98329,1,2,23,0.73,1,27
2,33,40.70775,-73.94611,2,3,3,0.11,1,0
5,23,40.85018,-73.9167,2,2,0,0.0,1,364
2,5,40.68482,-73.96075,1,2,4,0.13,1,0
5,23,40.84862,-73.92412,2,1,3,0.32,1,365
2,14,40.73469,-73.95527,1,4,2,0.06,1,0
1,16,40.80761,-73.95416,1,1,41,1.56,1,273
1,17,40.76009,-73.98937,1,5,1,0.03,1,0
2,2,40.69369,-73.9291,2,3,0,0.0,1,0
2,6,40.67001,-73.96197,1,4,8,0.29,3,6
2,28,40.64908,-74.01418,1,4,5,0.16,1,0
2,23,40.63647,-73.97463,1,2,1,0.03,1,0
1,4,40.71608,-73.99233,2,4,1,0.03,1,0
2,6,40.6758,-73.93932,2,3,7,0.31,1,249
4,23,40.78955,-73.83921,2,4,8,0.27,1,3
1,22,40.80325,-73.96174,2,8,3,0.1,1,79
1,13,40.73257,-73.98234,2,5,7,0.26,1,0
2,11,40.64111,-73.95667,1,2,27,0.96,1,168
1,9,40.72666,-73.97969,1,2,15,0.49,1,11
4,27,40.71032,-73.91461,2,7,0,0.0,1,0
2,33,40.70627,-73.94947,2,10,17,0.61,1,0
2,6,40.67532,-73.94138,2,3,2,0.07,1,0
4,23,40.59098,-73.80081,1,2,48,1.57,1,167
2,23,40.6266,-73.90375,2,3,30,1.15,1,90
1,29,40.77129,-73.9501,1,1,9,0.28,1,0
2,33,40.72043,-73.95508,1,2,13,0.41,1,0
4,23,40.76904,-73.81687,2,1,54,1.72,2,113
2,28,40.65563,-74.00197,2,1,10,0.36,3,121
1,30,40.8013,-73.96669,2,7,14,0.51,1,0
2,28,40.65477,-74.001,2,1,32,1.14,3,292
1,9,40.73073,-73.98652,1,1,36,1.14,1,36
2,28,40.65508,-74.00188,2,1,24,0.8,3,324
1,29,40.77833,-73.94775,1,2,1,0.03,3,0
1,20,40.71339,-73.98926,2,3,47,1.5,1,217
2,6,40.66675,-73.92958,1,2,4,0.16,1,0
2,25,40.67414,-73.96723,2,1,0,0.0,1,15
1,22,40.809,-73.9661,1,5,3,0.1,1,25
4,0,40.76819,-73.92755,2,2,57,1.86,2,306
2,23,40.6799,-73.99722,1,6,3,0.1,1,0
2,33,40.71026,-73.94744,1,3,43,1.36,1,5
1,18,40.74446,-73.98044,1,5,53,1.67,1,0
1,3,40.73992,-74.00221,1,4,31,1.31,1,291
2,14,40.73124,-73.95527,2,5,1,0.05,1,0
2,23,40.66459,-73.9905,1,4,1,0.03,1,0
4,23,40.75094,-73.85244,1,1,16,0.52,1,157
1,15,40.7324,-73.99708,1,5,0,0.0,1,0
1,29,40.77316,-73.94495,1,2,10,0.33,1,0
1,8,40.80764,-73.93963,1,1,8,0.29,1,66
2,23,40.63485,-73.92055,3,2,4,0.13,2,3
1,3,40.74208,-74.00121,1,5,4,0.13,1,0
1,8,40.81067,-73.93896,1,7,4,0.3,1,127
1,21,40.75574,-73.9705,1,5,3,0.1,1,0
3,23,40.59412,-74.06955,2,1,12,0.39,1,89
1,16,40.81783,-73.94051,1,2,60,1.92,1,47
2,14,40.72725,-73.944,1,4,10,0.33,1,0
3,23,40.63267,-74.08369,2,3,24,0.78,3,159
2,1,40.69512,-73.94978,2,2,55,1.95,1,0
1,9,40.72624,-73.978,2,3,1,0.04,2,0
2,23,40.68239,-73.89319,2,3,22,0.7,1,89
2,23,40.61426,-73.97746,2,3,8,0.26,2,40
2,33,40.71014,-73.96384,1,7,2,0.09,1,352
1,30,40.79528,-73.97325,2,3,38,1.21,1,14
2,1,40.69383,-73.94326,2,1,1,0.03,1,6
2,2,40.68338,-73.9078,2,2,16,0.87,1,29
2,5,40.68987,-73.96095,2,5,16,0.53,1,0
2,2,40.6901,-73.91447,2,4,0,0.0,2,0
2,2,40.68778,-73.91381,2,3,1,0.03,1,0
1,16,40.82191,-73.9419,2,2,45,1.43,1,18
2,33,40.72171,-73.95487,1,4,19,0.62,1,80
2,1,40.68423,-73.95715,1,2,7,0.23,1,201
1,15,40.73385,-73.99928,1,5,1,0.06,1,36
2,6,40.67034,-73.95169,2,3,1,0.03,1,0
1,16,40.82349,-73.94053,2,2,10,0.32,1,8
4,23,40.74535,-73.91985,2,7,1,0.03,1,0
2,24,40.6734,-73.98235,1,3,54,1.72,1,0
2,6,40.66838,-73.93134,2,4,28,0.95,1,0
2,33,40.71319,-73.93606,1,2,11,0.35,1,0
1,23,40.72174,-73.99482,1,5,36,1.4,1,16
5,23,40.85711,-73.86474,2,5,30,0.98,2,318
1,31,40.85425,-73.93585,2,1,11,0.6,1,31
1,8,40.79147,-73.94791,1,5,6,0.38,1,0
1,16,40.82408,-73.94643,1,2,4,0.13,2,0
1,9,40.73121,-73.98693,1,5,46,1.81,1,92
5,23,40.89743,-73.86983,2,2,1,0.07,2,39
2,2,40.70389,-73.92771,1,3,5,0.2,1,0
1,23,40.72075,-73.99393,2,3,0,0.0,1,0
2,2,40.70272,-73.93005,1,3,0,0.0,2,0
4,23,40.71746,-73.85667,2,1,0,0.0,1,0
2,33,40.71749,-73.95246,1,2,9,0.29,1,0
2,33,40.71212,-73.96086,2,1,0,0.0,1,0
2,33,40.70666,-73.93666,2,3,31,1.01,1,0
2,33,40.71332,-73.96585,2,6,7,0.23,2,19
2,7,40.65221,-73.93634,2,5,4,0.15,1,0
2,1,40.68226,-73.9485,1,3,0,0.0,1,0
2,23,40.66707,-73.98611,2,4,0,0.0,1,0
2,33,40.71306,-73.94856,1,3,1,0.03,1,0
4,0,40.76001,-73.91865,1,2,9,0.29,1,212
1,29,40.7732,-73.95857,2,2,14,0.46,1,0
1,23,40.72321,-73.99514,1,3,3,0.1,1,0
2,1,40.69501,-73.93363,1,2,50,1.65,1,6
2,1,40.6885,-73.93283,1,2,51,1.76,1,83
1,30,40.77146,-73.98906,1,2,3,0.1,1,0
4,23,40.74271,-73.78749,1,1,18,0.6,3,173
1,9,40.72315,-73.97878,1,5,8,0.26,1,0
2,2,40.68856,-73.91503,2,4,4,0.13,2,8
1,30,40.7987,-73.9621,2,1,1,0.03,1,0
2,1,40.69587,-73.93407,2,2,37,1.18,1,90
1,16,40.80804,-73.943,1,4,22,0.71,1,0
1,3,40.74111,-73.99594,1,3,2,0.08,1,0
4,27,40.71041,-73.90977,2,2,20,0.64,1,0
2,33,40.70816,-73.94822,2,4,3,0.1,1,0
4,0,40.77572,-73.9339,1,5,2,0.07,2,0
1,29,40.77372,-73.95418,2,1,40,1.28,3,324
2,33,40.70484,-73.9377,1,2,21,0.81,1,313
1,8,40.79275,-73.94191,2,5,1,0.03,1,0
2,1,40.68367,-73.95101,2,1,0,0.0,2,0
1,31,40.8407,-73.93886,2,2,4,0.13,1,0
2,33,40.7142,-73.96408,2,3,21,0.72,1,0
1,23,40.73052,-73.9778,2,3,16,0.51,1,9
2,26,40.65538,-73.96056,2,7,8,0.26,1,0
1,8,40.78565,-73.94268,2,1,56,1.79,1,272
2,33,40.713,-73.94109,2,3,0,0.0,1,0
2,33,40.70729,-73.93129,1,2,44,1.43,1,3
4,23,40.74396,-73.87476,2,1,8,0.26,1,302
4,23,40.68038,-73.77244,1,3,42,1.85,3,348
2,11,40.65202,-73.96325,2,3,14,0.46,2,0
2,26,40.66122,-73.94867,2,1,3,0.1,1,0
2,33,40.71868,-73.94918,1,4,0,0.0,1,0
2,2,40.7015,-73.9266,2,2,0,0.0,1,0
2,23,40.68714,-73.99283,2,1,2,0.09,2,0
2,23,40.66593,-73.9879,2,2,34,1.11,1,34
1,22,40.80793,-73.95799,2,6,0,0.0,1,0
2,33,40.71497,-73.93905,1,7,0,0.0,1,0
2,33,40.70781,-73.93926,2,1,1,0.03,1,0
2,33,40.71157,-73.95846,1,8,2,0.07,1,59
1,29,40.77968,-73.94815,2,3,7,0.22,3,0
4,0,40.76963,-73.92993,2,1,5,0.16,1,0
1,22,40.80724,-73.96348,1,2,1,0.03,1,0
2,1,40.69878,-73.94607,2,5,5,0.17,1,0
1,8,40.79952,-73.93764,1,3,4,0.17,1,7
2,26,40.66155,-73.94674,1,2,20,0.73,2,0
2,23,40.63501,-73.97298,2,1,1,0.03,1,0
1,30,40.78361,-73.9732,1,10,14,0.52,1,11
4,23,40.7617,-73.89134,1,2,32,1.03,1,55
1,23,40.76213,-73.94889,2,2,1,0.03,1,0
2,6,40.67476,-73.94209,2,1,35,1.14,1,5
3,23,40.6339,-74.08513,2,3,6,0.22,3,88
2,33,40.7092,-73.9506,1,5,1,0.03,1,0
2,12,40.68814,-73.97452,1,2,34,1.11,1,3
1,31,40.84862,-73.93299,2,2,45,1.44,3,183
4,0,40.77499,-73.93565,2,1,50,1.59,2,61
2,1,40.68712,-73.91847,2,7,0,0.0,1,0
1,22,40.81456,-73.95953,1,7,1,0.05,1,0
2,33,40.71615,-73.94797,1,2,29,0.93,1,82
2,33,40.70089,-73.94997,2,1,8,0.26,2,0
2,33,40.71134,-73.95953,1,1,3,0.12,1,0
1,29,40.77585,-73.95754,2,1,14,0.51,3,326
2,14,40.72314,-73.94027,1,4,0,0.0,1,0
2,14,40.72743,-73.94491,2,3,0,0.0,1,0
1,21,40.75343,-73.97313,1,3,0,0.0,1,0
1,3,40.74383,-74.0034,2,3,0,0.0,1,0
1,8,40.80802,-73.94013,2,3,30,0.98,1,90
1,20,40.71278,-73.9919,1,1,26,0.95,2,317
2,1,40.68441,-73.95099,3,3,0,0.0,2,0
2,33,40.71532,-73.95563,1,3,3,0.1,1,0
1,30,40.78513,-73.97737,2,2,3,0.1,1,0
1,29,40.76954,-73.94904,1,2,2,0.06,1,0
3,23,40.55616,-74.16027,1,4,29,0.97,1,15
2,33,40.72052,-73.96239,1,2,9,0.29,1,0
1,29,40.76761,-73.95986,1,7,1,0.03,1,0
2,23,40.64571,-73.97449,1,7,2,0.07,1,0
2,11,40.65158,-73.96428,2,1,2,0.09,2,0
2,7,40.64625,-73.95048,1,3,6,0.2,1,0
2,2,40.7046,-73.92538,2,4,3,0.1,1,0
2,6,40.67715,-73.94543,3,2,0,0.0,1,364
1,22,40.81447,-73.9593,2,5,0,0.0,1,0
2,33,40.71297,-73.93602,2,7,2,0.07,1,12
1,29,40.77026,-73.95208,1,3,0,0.0,1,0
4,23,40.75418,-73.88586,2,2,14,0.51,1,1
1,13,40.73873,-73.98714,1,3,1,0.04,1,0
1,20,40.71343,-73.98677,1,4,25,1.12,1,352
2,28,40.64318,-74.01329,2,7,1,0.04,1,0
2,1,40.68725,-73.93068,2,5,2,0.08,1,0
1,9,40.72947,-73.9785,2,4,20,0.65,1,12
2,1,40.69332,-73.93502,2,9,6,0.22,1,10
4,23,40.76652,-73.86651,1,3,12,0.55,2,266
2,14,40.72253,-73.9435,2,7,6,0.2,1,62
4,23,40.77307,-73.91822,2,3,3,0.1,2,343
2,14,40.72547,-73.94595,2,8,1,0.16,1,2
2,33,40.71606,-73.95135,2,2,4,0.13,1,0
2,26,40.66313,-73.94028,2,1,12,0.39,3,5
1,32,40.73193,-74.00529,2,1,32,1.04,2,0
1,3,40.74138,-73.99875,1,1,6,0.19,1,0
2,33,40.71396,-73.93952,2,7,5,0.16,1,0
1,21,40.75374,-73.97138,1,3,0,0.0,1,0
2,5,40.68902,-73.96784,1,7,2,0.07,1,0
2,2,40.7004,-73.91934,2,2,0,0.0,1,0
2,6,40.67503,-73.95771,2,2,2,0.07,1,0
2,33,40.71311,-73.95332,2,2,52,1.7,3,62
1,31,40.84448,-73.93576,2,2,1,0.03,1,0
1,22,40.80722,-73.95924,2,5,0,0.0,1,0
4,23,40.74673,-73.91564,2,1,2,0.09,1,0
1,23,40.86269,-73.9222,2,3,6,0.28,1,58
1,17,40.76246,-73.99913,1,1,21,0.67,1,0
4,0,40.76205,-73.90556,1,3,0,0.0,1,0
1,31,40.84313,-73.93947,2,2,3,0.1,1,0
1,31,40.85447,-73.92804,1,4,2,0.09,1,0
2,5,40.6886,-73.96197,2,2,4,0.13,1,10
1,4,40.71833,-73.99443,1,1,29,0.95,1,358
1,16,40.82098,-73.94214,2,2,5,0.55,1,135
1,17,40.7625,-73.98802,1,3,31,1.14,2,295
5,23,40.87372,-73.88625,2,2,3,0.1,1,364
1,3,40.74586,-74.00361,1,6,5,0.16,1,0
1,23,40.72382,-73.99335,2,3,1,0.03,1,0
1,23,40.76178,-73.94988,2,10,1,0.03,1,0
2,2,40.70068,-73.92225,2,2,9,0.29,3,79
2,2,40.69864,-73.92933,2,3,2,0.07,2,0
1,29,40.76835,-73.95837,2,1,19,0.62,1,0
4,27,40.70338,-73.91006,2,5,8,0.26,1,6
1,16,40.82207,-73.95332,2,5,40,1.31,3,45
2,2,40.68763,-73.91773,1,3,53,1.73,2,243
5,23,40.88467,-73.90575,2,4,11,0.35,2,0
2,7,40.64171,-73.94721,2,1,1,0.3,2,90
2,14,40.72287,-73.94135,1,5,13,0.48,1,159
1,8,40.79507,-73.94248,1,5,8,0.26,1,19
2,6,40.67748,-73.95101,1,2,11,0.38,1,9
2,2,40.68987,-73.91858,2,3,1,0.03,1,0
1,20,40.71973,-73.99022,1,4,8,0.26,1,0
2,23,40.67816,-73.90583,2,2,17,0.7,1,353
2,33,40.70719,-73.94749,2,3,3,0.35,1,0
1,31,40.83321,-73.93838,2,3,1,0.03,1,0
2,24,40.68164,-73.9779,1,3,22,0.72,2,0
5,23,40.87583,-73.87737,2,1,0,0.0,1,0
2,1,40.68369,-73.94193,2,7,0,0.0,1,0
2,1,40.68322,-73.93073,1,5,47,1.53,2,91
4,27,40.70292,-73.91119,2,3,5,0.16,1,0
2,2,40.6995,-73.93334,2,2,61,1.95,1,26
2,12,40.69612,-73.97361,2,2,0,0.0,1,0
1,9,40.72709,-73.97459,2,2,19,0.67,2,244
2,6,40.66837,-73.95836,1,3,7,0.38,1,20
1,30,40.7892,-73.9734,2,1,47,1.5,2,0
2,14,40.71973,-73.95407,1,3,14,0.46,1,0
2,6,40.6749,-73.95233,1,4,47,1.66,1,5
2,14,40.72686,-73.94926,1,3,0,0.0,1,0
2,1,40.69201,-73.9475,2,1,7,0.22,1,0
2,2,40.69731,-73.93272,2,1,1,0.03,1,0
1,29,40.77704,-73.94442,1,2,4,0.49,1,0
2,33,40.71258,-73.95976,2,3,43,1.41,2,67
1,20,40.72018,-73.98521,1,3,53,1.98,1,220
1,17,40.76926,-73.98796,1,1,4,0.14,1,0
1,21,40.75524,-73.96755,2,2,2,0.08,1,0
2,14,40.725,-73.94633,2,1,10,0.32,1,0
1,4,40.71401,-73.99187,1,7,2,0.14,1,0
1,18,40.74047,-73.98381,2,2,8,0.26,1,0
1,17,40.76202,-73.99201,2,4,0,0.0,1,0
1,9,40.73256,-73.98622,1,5,10,0.32,1,0
2,23,40.68894,-73.99037,2,7,0,0.0,1,0
1,29,40.77484,-73.95103,2,1,1,0.03,1,0
2,2,40.70234,-73.92439,1,5,3,0.1,1,7
1,9,40.72733,-73.99037,1,3,36,1.18,1,36
2,33,40.71445,-73.93416,2,7,0,0.0,1,0
1,32,40.73368,-74.00049,2,2,2,0.06,1,0
2,33,40.71179,-73.95565,1,2,0,0.0,1,0
1,16,40.80392,-73.95642,2,2,7,0.23,1,0
1,31,40.84517,-73.93748,1,4,2,0.08,1,0
1,31,40.8471,-73.93501,1,1,17,0.55,1,253
2,33,40.714,-73.95665,2,3,0,0.0,1,0
1,23,40.7115,-73.99903,1,2,45,1.47,2,112
1,9,40.72954,-73.98303,2,2,57,2.36,1,56
2,1,40.68937,-73.9226,3,1,3,0.1,2,0
2,23,40.69899,-73.98653,1,5,0,0.0,1,0
1,9,40.72543,-73.99129,1,2,18,0.7,1,68
2,11,40.64849,-73.96585,1,2,9,0.29,1,0
1,16,40.81153,-73.94528,2,7,0,0.0,1,0
2,2,40.69477,-73.92489,2,7,0,0.0,2,362
1,16,40.79942,-73.95128,1,3,11,0.36,1,0
2,14,40.72623,-73.94972,2,2,37,1.23,1,0
2,1,40.67902,-73.95085,1,2,5,0.19,1,0
1,3,40.74289,-73.9953,1,6,0,0.0,1,0
2,12,40.69357,-73.97235,2,6,0,0.0,1,0
2,33,40.70669,-73.94334,2,3,10,0.38,1,4
1,9,40.72087,-73.98079,2,1,2,0.15,1,0
2,2,40.6984,-73.92273,2,3,2,0.07,1,0
1,16,40.8087,-73.95142,1,7,0,0.0,1,0
1,17,40.76284,-73.98849,1,4,2,0.07,1,0
2,26,40.65868,-73.94992,1,2,46,1.5,1,234
1,4,40.71704,-73.99081,2,2,2,0.06,1,0
1,20,40.71833,-73.98556,2,4,15,0.63,2,244
2,1,40.68901,-73.95371,2,1,0,0.0,1,0
2,12,40.69601,-73.97114,1,6,7,0.23,2,5
1,17,40.75997,-73.98781,2,1,0,0.0,1,0
2,2,40.70279,-73.9289,2,7,2,0.06,1,89
4,27,40.70501,-73.91065,1,4,1,0.03,1,0
2,23,40.67414,-74.00707,2,4,4,0.13,1,0
1,20,40.72007,-73.98559,2,5,0,0.0,1,0
4,27,40.70412,-73.90171,2,3,2,0.06,1,0
5,23,40.90154,-73.89791,1,7,0,0.0,1,89
2,14,40.72879,-73.95689,1,3,37,1.18,1,258
4,27,40.70723,-73.91107,2,5,0,0.0,1,0
2,1,40.68314,-73.9566,2,2,4,0.13,1,0
4,27,40.69857,-73.90618,2,4,20,0.64,1,0
2,11,40.64438,-73.95484,1,7,15,0.49,2,281
2,33,40.70885,-73.94586,2,2,3,0.1,1,0
2,1,40.68997,-73.92742,2,8,11,0.35,2,0
1,3,40.74753,-74.00396,1,3,7,0.31,1,9
1,23,40.76182,-73.94879,2,1,8,0.32,2,0
2,33,40.71457,-73.96332,2,2,1,0.03,1,0
2,33,40.7133,-73.95037,2,1,1,0.04,1,0
1,8,40.79639,-73.93319,2,3,24,0.86,2,81
1,13,40.73794,-73.98423,1,10,4,0.15,1,48
2,2,40.68376,-73.91121,2,2,5,0.16,1,206
2,1,40.69442,-73.94362,2,7,0,0.0,2,0
2,26,40.66075,-73.94549,1,3,0,0.0,1,0
4,23,40.74572,-73.87556,2,1,2,0.07,1,0
1,4,40.71489,-73.99438,1,7,11,0.35,1,188
1,16,40.82548,-73.94983,1,2,1,0.03,1,0
1,20,40.7178,-73.98448,1,1,46,1.5,1,31
2,23,40.67711,-73.99692,2,2,2,0.07,1,0
1,30,40.79519,-73.96945,1,2,2,0.07,1,0
2,1,40.68588,-73.92784,1,6,55,1.81,1,59
1,29,40.76786,-73.96973,1,4,23,0.76,1,17
1,32,40.73243,-74.00932,1,4,1,0.03,1,0
1,16,40.82255,-73.94807,2,4,30,1.18,1,28
2,33,40.71957,-73.95828,2,4,0,0.0,1,0
2,33,40.71292,-73.94137,2,3,4,0.13,3,0
2,1,40.68369,-73.94897,1,4,2,0.07,1,0
2,14,40.7234,-73.94136,1,3,5,0.17,1,0
1,23,40.87247,-73.91927,2,2,11,0.36,1,29
1,9,40.72528,-73.98854,2,3,0,0.0,1,0
1,30,40.78592,-73.97331,1,2,1,0.03,1,0
1,23,40.75527,-73.98507,1,2,5,0.16,1,0
1,23,40.72571,-73.99506,1,3,3,0.1,1,0
2,14,40.73475,-73.95543,1,4,4,0.13,1,0
2,33,40.70806,-73.9427,2,5,1,0.03,2,0
2,33,40.71809,-73.95383,1,3,2,0.07,1,0
1,9,40.7292,-73.98156,1,6,1,0.03,1,0
2,33,40.70769,-73.94548,2,2,2,0.07,1,0
2,6,40.67816,-73.95112,1,7,0,0.0,1,0
1,16,40.82179,-73.94777,1,4,0,0.0,1,0
1,31,40.85204,-73.92886,2,4,0,0.0,2,0
2,6,40.67769,-73.95309,1,3,5,0.17,1,8
1,13,40.73741,-73.99003,1,10,9,0.29,1,19
2,23,40.60664,-73.95402,2,1,0,0.0,1,0
1,21,40.75092,-73.98636,1,2,5,0.16,1,0
2,33,40.71451,-73.93959,2,1,7,0.23,2,89
2,23,40.68384,-73.99065,2,1,8,0.26,1,0
1,32,40.73021,-74.00663,1,2,0,0.0,1,0
2,6,40.66713,-73.9411,2,4,46,1.94,2,272
1,4,40.71513,-73.9981,2,2,1,0.03,1,0
2,28,40.66033,-73.99623,1,2,0,0.0,1,0
1,22,40.80324,-73.96432,2,4,0,0.0,1,0
1,9,40.72638,-73.97752,2,4,2,0.07,1,39
1,9,40.72477,-73.9859,1,4,10,0.33,1,26
4,0,40.76875,-73.92769,2,1,0,0.0,1,0
2,1,40.68643,-73.95548,2,1,3,0.1,1,0
2,23,40.66383,-73.983,1,4,0,0.0,1,0
1,15,40.72747,-73.9969,1,3,15,0.56,1,45
2,23,40.69584,-73.98466,1,4,0,0.0,2,102
2,33,40.71372,-73.96232,1,4,9,0.42,2,291
2,1,40.68009,-73.94676,1,3,6,0.2,1,0
4,0,40.77121,-73.92847,1,7,1,0.03,1,0
1,23,40.73125,-73.97891,2,1,0,0.0,1,0
4,0,40.76793,-73.91918,1,3,2,0.11,1,0
1,17,40.76418,-73.98885,1,4,0,0.0,1,0
1,21,40.75827,-73.96196,1,5,7,0.38,1,0
2,14,40.72838,-73.94739,2,1,2,0.07,1,0
1,8,40.78676,-73.94376,2,3,21,0.69,1,46
2,14,40.73292,-73.95987,1,2,0,0.0,1,0
2,23,40.57751,-73.98521,3,2,1,0.03,1,0
5,23,40.82388,-73.9279,2,2,53,1.8,2,169
1,15,40.72934,-74.00025,1,5,14,0.45,1,9
1,23,40.86663,-73.92391,1,2,4,0.13,1,0
1,17,40.76217,-73.99105,2,3,0,0.0,1,0
2,33,40.70614,-73.9487,1,2,1,0.03,1,0
1,9,40.72461,-73.9892,1,1,0,0.0,1,0
2,33,40.71385,-73.95559,2,2,3,0.1,1,0
2,12,40.68529,-73.97365,1,3,0,0.0,1,0
4,23,40.7408,-73.82708,2,1,0,0.0,1,0
1,9,40.72351,-73.98389,2,2,9,0.29,1,0
2,23,40.69797,-73.992,2,3,0,0.0,1,0
2,33,40.71385,-73.96046,1,2,2,0.07,3,0
1,23,40.75725,-73.98796,2,1,36,1.18,1,0
1,15,40.73421,-73.9968,1,5,9,0.29,1,0
2,12,40.68713,-73.97222,2,7,2,0.06,1,0
1,4,40.71698,-73.99629,1,2,43,1.39,1,66
2,23,40.65958,-73.91113,2,1,7,0.23,1,0
4,27,40.70443,-73.90656,2,1,2,0.07,1,0
2,5,40.68604,-73.9676,2,1,2,0.07,1,0
2,33,40.71499,-73.95561,2,3,5,0.16,1,0
2,33,40.71518,-73.94151,2,3,0,0.0,1,0
1,15,40.72829,-74.00233,1,3,2,0.07,1,0
1,31,40.85019,-73.94093,3,1,0,0.0,1,0
1,20,40.71777,-73.98526,2,1,6,0.2,1,0
2,6,40.6754,-73.94977,1,1,0,0.0,1,0
1,31,40.83985,-73.93715,1,3,14,0.45,1,0
1,17,40.76514,-73.98551,2,7,0,0.0,1,0
1,18,40.74301,-73.98037,1,4,2,0.07,1,0
1,29,40.77848,-73.9486,2,7,1,0.03,1,0
1,9,40.72258,-73.98148,2,3,5,0.19,2,0
2,33,40.71614,-73.94134,2,2,0,0.0,1,0
1,31,40.84369,-73.93891,1,7,0,0.0,1,0
1,20,40.718,-73.98497,1,8,3,0.1,1,0
2,1,40.69332,-73.95023,1,7,4,0.13,1,0
1,9,40.72249,-73.98145,1,2,24,0.77,1,0
