id,bairro_group,bairro,latitude,longitude,room_type,minimo_noites,numero_de_reviews,reviews_por_mes,calculado_host_listings_count,disponibilidade_365
16565202,2,23,40.66045,-73.98057,2,2,25,1.06,1,0
16565435,2,28,40.66156,-73.99318,1,2,48,1.86,1,2
16567425,2,6,40.66404,-73.95141,1,4,3,0.1,1,0
16568106,2,28,40.65917,-73.99137,1,1,17,0.56,1,0
16568164,1,8,40.79732,-73.94873,2,2,0,0.0,1,0
16568191,1,23,40.74604,-73.97495,2,7,0,0.0,1,0
16568252,2,12,40.69269,-73.9737,1,2,8,0.31,1,185
16568275,1,15,40.73083,-73.9943,2,4,0,0.0,1,0
16569554,2,33,40.71681,-73.96296,2,2,10,0.34,1,0
16570490,2,5,40.68118,-73.96126,2,2,15,0.5,1,0
16570631,2,2,40.68863,-73.90874,2,1,1,0.03,1,66
16570975,2,33,40.71661,-73.9551,2,2,27,1.02,2,0
16575174,2,23,40.693,-73.99374,1,4,0,0.0,1,0
16575852,4,23,40.71764,-73.76402,3,1,0,0.0,2,365
16577736,4,0,40.77267,-73.92871,2,3,23,0.76,2,244
16578092,2,33,40.71368,-73.9536,2,4,43,1.41,3,58
16578112,2,11,40.6485,-73.95439,2,1,18,0.79,1,154
16578780,4,23,40.69472,-73.77109,2,2,34,1.16,1,59
16578826,1,16,40.81516,-73.94829,3,2,36,1.28,2,88
16579236,2,33,40.70825,-73.94932,2,2,5,0.18,1,0
16582351,2,25,40.67328,-73.96415,2,1,0,0.0,1,0
16584033,2,5,40.68855,-73.96476,1,4,0,0.0,1,156
16585566,2,23,40.61336,-73.9857,2,3,11,0.38,2,79
16586785,2,33,40.70724,-73.94379,1,2,36,1.19,1,0
16586966,2,25,40.67915,-73.96913,1,2,2,0.11,1,0
16587776,2,1,40.69121,-73.95877,2,1,0,0.0,1,0
16595351,1,29,40.77102,-73.94671,1,1,1,0.03,2,0
16601748,1,9,40.7229,-73.98476,2,1,6,0.2,1,9
16601801,1,32,40.73233,-74.00329,1,5,5,0.17,1,13
16603730,1,16,40.80371,-73.94377,1,3,0,0.0,1,0
16603823,1,30,40.80288,-73.96396,2,5,11,0.76,2,134
16604112,4,23,40.71107,-73.78429,2,1,10,0.54,1,175
16604568,2,23,40.66812,-73.98595,2,3,3,0.4,1,5
16607054,1,16,40.81378,-73.95152,2,3,0,0.0,1,0
16608718,2,33,40.71947,-73.96255,2,10,3,0.1,1,0
16612424,2,1,40.68554,-73.94478,2,1,13,0.45,2,268
16613219,2,1,40.68392,-73.93123,1,4,14,0.5,1,0
16613506,4,23,40.72645,-73.84079,2,1,34,1.38,2,87
16613993,1,23,40.71391,-74.00489,2,1,11,0.45,1,0
16614389,4,27,40.70538,-73.91322,2,1,0,0.0,1,0
16614713,2,23,40.66489,-73.9805,2,2,35,1.16,1,88
16616410,4,0,40.7566,-73.91974,2,1,0,0.0,1,0
16616522,1,8,40.79465,-73.94021,1,5,33,1.18,1,35
16617217,1,21,40.74473,-73.99005,1,2,0,0.0,1,0
16617542,1,20,40.71875,-73.98349,2,2,2,0.12,1,0
16617640,2,2,40.69102,-73.90526,2,2,38,2.0,1,9
16617893,2,14,40.73693,-73.95507,1,3,28,0.93,1,11
16618113,2,33,40.70762,-73.94221,2,3,2,0.07,1,0
16619861,2,23,40.62562,-73.94255,1,3,4,0.18,1,0
16620082,2,33,40.70436,-73.94123,2,2,14,0.58,1,3
16625310,2,1,40.6849,-73.9289,2,1,0,0.0,1,0
16628617,1,17,40.76585,-73.98507,1,3,15,0.57,2,0
16629401,2,23,40.69467,-73.98339,1,7,0,0.0,1,0
16630483,1,18,40.73945,-73.98273,1,2,2,0.08,1,0
16630594,2,14,40.73824,-73.9537,2,2,6,0.27,1,364
16634459,1,16,40.81367,-73.93809,2,1,41,1.61,1,334
16634642,2,14,40.73362,-73.95983,2,2,0,0.0,1,0
16636214,2,7,40.64798,-73.94492,2,7,7,0.23,2,348
16637954,4,23,40.70162,-73.82349,2,1,0,0.0,1,0
16640455,2,1,40.68693,-73.94579,1,3,0,0.0,1,0
16644223,2,24,40.67937,-73.98126,2,7,0,0.0,1,0
16646872,2,1,40.68403,-73.93088,1,2,54,1.92,3,259
16647489,2,33,40.71151,-73.95142,1,10,0,0.0,1,0
16648338,2,33,40.70981,-73.96781,2,4,18,0.59,1,0
16649773,1,16,40.8012,-73.95589,2,2,27,0.94,1,363
16650612,1,17,40.76486,-73.98682,1,2,6,0.2,1,0
16651348,2,23,40.67575,-74.01183,1,2,37,1.32,1,222
16651879,1,17,40.76636,-73.98574,2,1,1,0.46,1,156
16652059,2,33,40.70987,-73.9472,2,4,10,0.41,1,0
16659337,2,23,40.6862,-73.98906,1,2,17,0.66,1,167
16662770,2,23,40.68844,-73.99142,2,2,38,1.33,3,0
16662964,4,19,40.75699,-73.93499,1,5,0,0.0,1,0
16664045,4,23,40.72344,-73.91052,1,2,51,1.72,3,300
16664669,2,26,40.66077,-73.96004,1,4,6,0.23,2,337
16670882,2,1,40.69463,-73.94938,1,7,4,0.13,1,89
16673329,1,8,40.80674,-73.94146,2,1,4,0.14,1,0
16673377,1,21,40.756,-73.97078,2,3,19,0.67,1,0
16673626,2,28,40.65948,-73.99243,1,7,0,0.0,1,0
16673954,1,32,40.73898,-74.00415,1,5,10,0.37,2,198
16674233,2,2,40.70163,-73.9227,2,2,0,0.0,1,0
16674839,1,9,40.72423,-73.97885,2,1,0,0.0,1,0
16675507,2,14,40.72347,-73.94039,1,3,4,0.13,1,0
16675965,1,29,40.77672,-73.95559,2,3,14,0.53,1,36
16677256,1,16,40.80767,-73.95127,1,3,56,2.01,1,256
16677358,2,28,40.64364,-74.01206,2,7,0,0.0,1,0
16678104,1,21,40.75382,-73.97192,1,3,4,0.18,1,0
16678888,2,23,40.67735,-73.99706,1,7,17,0.58,1,0
16685971,1,31,40.8531,-73.93872,1,2,0,0.0,1,0
16686651,1,20,40.71919,-73.99208,2,1,0,0.0,1,0
16687158,2,1,40.68076,-73.95751,2,5,4,0.14,1,0
16687716,4,23,40.76441,-73.88943,2,2,9,0.34,1,0
16688892,2,33,40.71237,-73.93899,1,2,13,0.43,1,0
16689593,2,33,40.71708,-73.94278,2,7,0,0.0,1,0
16690484,2,12,40.69701,-73.97524,2,2,0,0.0,2,0
16690832,2,24,40.66825,-73.98432,2,3,4,0.27,1,72
16691242,1,9,40.72787,-73.9792,2,7,0,0.0,1,0
16693621,4,23,40.74271,-73.9046,2,3,1,0.03,1,0
16693953,4,0,40.77255,-73.93023,2,3,26,0.93,2,144
16701051,1,4,40.71471,-73.9993,1,7,0,0.0,1,0
16704118,4,23,40.73734,-73.87215,1,4,50,1.85,2,60
16706521,1,32,40.72999,-74.00475,1,5,9,0.39,1,0
16706758,1,21,40.75369,-73.96679,2,2,21,0.7,1,3
16708143,2,26,40.65961,-73.9592,2,1,1,0.04,1,0
16709467,2,1,40.69089,-73.95854,1,2,13,1.25,1,116
16709795,1,29,40.77327,-73.9547,1,3,0,0.0,1,0
16710016,2,6,40.67024,-73.93406,1,1,7,0.23,2,0
16710300,1,32,40.73194,-74.00254,1,3,20,0.68,1,0
16711476,1,31,40.83537,-73.93974,1,3,4,0.14,1,0
16716676,2,12,40.68586,-73.97269,1,5,12,0.4,1,26
16718498,2,33,40.70867,-73.94061,2,3,59,1.95,2,77
16719568,2,14,40.72411,-73.94182,1,2,21,0.94,1,0
16720039,1,16,40.80283,-73.95569,1,2,4,0.2,1,0
16720574,1,21,40.74489,-73.98382,1,2,0,0.0,1,0
16721137,2,33,40.71285,-73.96477,1,4,42,1.41,1,126
16721299,2,33,40.71246,-73.95308,2,2,0,0.0,1,0
16726217,2,6,40.67676,-73.94513,1,3,25,0.91,1,64
16734212,2,1,40.68949,-73.9557,1,3,9,0.3,1,0
16734233,4,23,40.74801,-73.91777,1,2,0,0.0,1,0
16735848,4,23,40.68979,-73.82974,2,1,16,0.53,1,361
16737042,4,0,40.76746,-73.92781,2,7,0,0.0,1,0
16738648,1,21,40.75329,-73.9888,2,2,1,0.03,1,0
16740218,2,33,40.71064,-73.95919,2,1,2,0.07,1,0
16740779,2,33,40.70921,-73.94144,2,1,2,0.07,1,0
16741278,1,23,40.74147,-73.98577,2,2,3,0.1,1,0
16741935,1,10,40.70932,-74.00536,2,5,2,0.11,2,365
16749005,2,1,40.68039,-73.94302,1,3,57,2.09,1,258
16749235,1,4,40.71723,-73.99162,2,1,0,0.0,1,0
16751874,4,23,40.66893,-73.77144,2,3,1,0.04,1,362
16753723,1,32,40.73702,-73.99739,2,1,0,0.0,1,0
16755891,1,4,40.71489,-73.99459,1,2,45,1.64,1,159
16756480,2,25,40.68237,-73.97286,1,3,6,0.47,1,0
16757281,1,16,40.81335,-73.95616,3,1,36,1.32,1,23
16757480,2,1,40.6896,-73.9326,2,1,1,0.03,1,0
16758426,1,8,40.79345,-73.93977,1,3,29,0.98,1,63
16764130,5,23,40.8115,-73.9258,1,7,0,0.0,2,0
16766743,2,11,40.65229,-73.9603,1,1,0,0.0,1,0
16766855,1,31,40.84941,-73.93432,2,3,51,1.78,1,0
16767194,2,6,40.67089,-73.95473,2,3,0,0.0,1,0
16768336,2,33,40.70811,-73.9326,2,4,3,0.12,1,0
16768665,1,16,40.82851,-73.94054,2,1,0,0.0,1,0
16775958,2,23,40.6618,-73.98234,1,2,12,0.9,2,0
16777456,5,23,40.84906,-73.85418,2,3,14,0.61,1,138
16777938,1,21,40.75481,-73.96982,2,9,53,1.79,1,15
16778903,1,8,40.78805,-73.94924,2,6,2,0.11,2,0
16778904,1,31,40.84353,-73.94201,2,3,34,1.46,1,139
16779548,2,23,40.58906,-73.98245,2,3,52,1.78,2,0
16779705,1,15,40.73239,-73.9996,1,2,15,0.57,1,0
16780469,1,16,40.80249,-73.95622,2,5,2,0.16,1,24
16784199,1,15,40.72851,-73.99985,1,3,9,0.38,1,0
16791336,1,9,40.72931,-73.98258,2,6,5,0.21,1,0
16792022,2,33,40.71609,-73.94791,2,3,7,0.24,1,0
16793429,1,23,40.71909,-73.99562,1,7,10,0.44,1,43
16794070,1,8,40.80964,-73.93964,1,2,2,0.07,1,0
16798351,1,9,40.72885,-73.98103,1,7,11,0.39,1,0
16802965,2,33,40.71286,-73.96084,1,5,31,1.39,2,291
16804336,1,22,40.80432,-73.96694,1,2,56,1.9,1,0
16805065,1,3,40.74814,-74.00372,1,1,27,1.83,1,189
16805446,2,23,40.68687,-73.99471,1,2,15,0.53,1,162
16807550,2,14,40.72601,-73.95502,2,2,1,0.07,1,0
16808375,2,23,40.60738,-73.955,2,3,0,0.0,1,0
16808464,2,2,40.69749,-73.9336,2,9,0,0.0,3,0
16810808,2,23,40.59425,-73.95922,1,2,41,1.52,3,29
16811150,2,5,40.69559,-73.96998,2,7,1,0.05,1,0
16811199,4,27,40.70475,-73.91081,1,2,2,0.08,1,0
16814385,1,16,40.81884,-73.94579,2,3,4,0.15,1,87
16814536,2,28,40.63964,-74.01975,2,4,1,0.03,1,0
16814818,1,20,40.72275,-73.98918,2,4,0,0.0,1,0
16815519,1,29,40.77328,-73.94982,2,3,7,0.24,3,0
16821077,2,23,40.65815,-73.9817,2,7,0,0.0,1,0
16823231,2,33,40.71778,-73.95503,1,4,7,0.24,1,0
16823923,1,30,40.77016,-73.98126,1,7,0,0.0,1,0
16826741,1,13,40.73575,-73.98,1,2,3,0.12,1,3
16827163,2,23,40.70287,-73.98518,2,7,0,0.0,1,0
16827715,4,23,40.77235,-73.91789,2,5,3,0.11,1,88
16828843,1,3,40.74089,-74.00002,1,2,4,0.13,1,0
16828918,1,23,40.72043,-73.99706,2,3,0,0.0,1,0
16829867,1,23,40.74976,-73.97444,1,2,0,0.0,1,0
16830241,1,9,40.72979,-73.98917,1,5,29,0.98,1,0
16840727,2,1,40.68785,-73.94262,2,7,2,0.07,1,0
16841844,2,33,40.70942,-73.96331,2,3,4,0.15,1,0
16841998,2,2,40.69284,-73.90695,2,3,6,0.2,1,0
16843605,2,5,40.68976,-73.96533,1,2,41,1.51,1,343
16844707,1,16,40.82545,-73.95295,2,3,10,0.71,1,8
16845648,1,29,40.78429,-73.94878,1,5,48,1.73,2,71
16846074,1,17,40.75673,-73.99362,1,2,0,0.0,1,0
16846462,2,1,40.68841,-73.95082,1,2,54,1.91,1,267
16851711,2,11,40.63192,-73.94734,1,1,12,0.43,1,0
16851792,2,23,40.66411,-73.98267,2,7,2,0.09,1,173
16854181,1,31,40.85046,-73.94271,2,2,0,0.0,1,0
16854754,1,21,40.75562,-73.96539,1,3,8,0.34,2,0
16855055,2,33,40.70669,-73.94648,2,1,16,0.55,1,7
16856193,1,21,40.75373,-73.97287,2,2,0,0.0,3,268
16860045,4,23,40.76814,-73.89573,1,11,27,0.9,2,212
16860541,1,29,40.77659,-73.95407,2,3,18,0.65,2,0
16865916,1,29,40.76516,-73.95868,1,2,7,0.27,1,363
16867729,2,23,40.66948,-73.98976,2,4,1,0.03,1,0
16869999,1,16,40.81609,-73.93663,2,1,48,1.68,1,365
16871240,4,23,40.74561,-73.91927,1,3,2,0.07,1,0
16874685,1,3,40.74512,-73.99179,2,1,8,0.28,2,0
16879258,1,23,40.71867,-73.99709,1,5,0,0.0,1,45
16880235,1,4,40.71681,-73.99539,1,5,8,0.3,1,81
16883282,1,32,40.73249,-74.00854,1,3,0,0.0,1,0
16883813,1,16,40.80495,-73.9556,1,4,29,0.99,2,0
16884012,1,31,40.85622,-73.93147,1,1,0,0.0,1,0
16884027,1,16,40.80443,-73.94546,1,1,9,0.31,1,0
16885058,2,2,40.70097,-73.9381,1,3,0,0.0,1,0
16892151,2,33,40.70513,-73.93063,2,1,0,0.0,1,0
16893030,1,23,40.75951,-73.98796,2,1,9,0.31,1,9
16893907,4,0,40.76773,-73.91701,1,4,12,0.47,1,42
16893993,2,2,40.70657,-73.92181,2,5,1,0.04,1,0
16895217,2,14,40.7244,-73.93913,2,5,6,0.28,1,87
16896105,2,1,40.68869,-73.9231,2,1,10,0.35,1,173
16897115,1,30,40.79241,-73.97262,2,1,39,1.39,1,0
16897571,1,20,40.71974,-73.99263,2,7,0,0.0,1,0
16897611,1,20,40.71873,-73.99073,2,1,3,0.13,1,0
16898313,2,23,40.68583,-73.98267,1,2,23,0.78,1,3
16914299,2,24,40.6675,-73.97694,1,1,5,0.18,2,0
16914748,2,1,40.68498,-73.92613,1,10,26,0.97,1,12
16916191,2,1,40.681,-73.94707,1,3,5,0.5,1,66
16916234,1,18,40.73948,-73.97643,2,1,0,0.0,1,0
16916708,4,23,40.77707,-73.91887,1,5,14,0.49,1,1
16916926,2,23,40.65998,-73.97811,2,3,0,0.0,1,0
16917171,1,32,40.73459,-74.00143,1,2,1,0.03,1,0
16917225,1,4,40.71427,-73.99261,2,1,49,1.86,3,111
16925647,2,23,40.66063,-73.98348,1,3,0,0.0,1,0
16928488,2,1,40.68438,-73.95299,1,2,33,1.21,1,80
16929407,2,33,40.71218,-73.96048,1,3,8,0.3,1,0
16930274,1,29,40.76868,-73.95744,1,5,22,1.27,1,7
16930662,4,0,40.76964,-73.91559,2,1,14,0.5,1,0
16930707,2,24,40.68203,-73.97834,2,4,0,0.0,1,0
16931894,2,2,40.70079,-73.91847,2,1,9,0.35,1,0
16932674,2,2,40.6978,-73.91677,2,3,34,1.16,1,0
16933257,2,23,40.62158,-74.02394,1,2,35,1.17,1,325
16933481,2,23,40.66398,-73.99041,1,3,4,0.14,1,0
16937801,1,16,40.82793,-73.94349,2,5,8,0.29,1,0
16943178,1,18,40.74261,-73.98102,3,1,11,0.39,2,304
16944182,2,6,40.66926,-73.93211,2,1,13,0.44,2,0
16944820,5,23,40.82692,-73.92183,2,5,46,1.55,1,174
16945495,2,11,40.64918,-73.96657,2,2,25,0.95,2,68
16947113,2,33,40.7176,-73.95359,2,2,7,0.24,1,0
16959759,2,6,40.67138,-73.93679,2,1,21,0.78,1,89
16960374,1,16,40.82167,-73.94988,1,6,5,0.17,1,0
16960725,1,17,40.76617,-73.98398,2,3,2,0.07,1,83
16960760,2,33,40.71976,-73.96052,2,2,3,0.11,1,0
16961126,2,33,40.71586,-73.95395,2,2,9,0.31,3,0
16962435,2,2,40.70322,-73.92025,2,5,18,0.77,1,66
16963544,1,23,40.73126,-73.98149,2,2,1,0.03,1,0
16964141,3,23,40.63552,-74.12125,2,3,0,0.0,1,362
16965072,2,1,40.69309,-73.94987,1,5,13,0.48,1,0
16965705,1,31,40.83498,-73.94214,2,2,0,0.0,1,0
16970733,1,13,40.73328,-73.98241,1,8,33,1.21,1,8
16971247,1,29,40.77565,-73.94919,1,2,4,0.14,1,3
16972627,1,30,40.77786,-73.98066,1,1,41,1.39,1,8
16974219,4,23,40.741,-73.88019,2,2,43,1.5,1,90
16975094,4,23,40.77319,-73.91687,1,3,2,0.07,2,200
16976215,1,3,40.7429,-73.99344,2,1,1,0.03,1,0
16981845,1,9,40.7251,-73.98914,1,2,0,0.0,1,0
16983203,4,23,40.69637,-73.81034,2,3,29,1.02,2,126
16984336,2,33,40.71819,-73.96532,1,4,16,0.54,2,86
16987293,2,5,40.6944,-73.96606,1,1,1,0.04,2,0
16987479,2,5,40.69259,-73.9665,1,1,5,0.19,2,0
16995743,2,33,40.71404,-73.96119,2,1,2,0.07,2,0
16999426,4,23,40.77103,-73.91409,1,2,6,0.21,1,176
16999617,2,25,40.67762,-73.97097,2,2,0,0.0,1,0
17005665,1,8,40.78568,-73.94868,2,1,18,0.68,1,357
17006745,2,33,40.7097,-73.95411,2,2,31,1.05,1,40
17006956,2,28,40.65729,-73.99917,1,2,59,2.03,1,0
17008022,1,22,40.81037,-73.95833,2,5,32,1.2,1,0
17009742,2,23,40.68482,-73.98302,1,3,19,0.65,1,7
17010314,2,33,40.70881,-73.9468,1,3,53,1.97,1,110
17013137,2,1,40.68533,-73.91941,2,2,22,0.83,1,51
17013882,4,0,40.76882,-73.92793,2,3,23,0.81,1,23
17020317,2,25,40.68125,-73.97236,1,2,4,0.15,1,179
17023591,4,23,40.74202,-73.78821,2,1,18,0.61,2,0
17025412,1,23,40.72078,-73.99473,2,10,2,0.09,1,35
17025831,1,30,40.77673,-73.98011,1,5,0,0.0,1,0
17026213,2,1,40.69175,-73.94447,2,2,24,0.83,3,99
17026435,2,2,40.69482,-73.91165,2,1,1,0.03,1,0
17029482,1,32,40.73452,-74.00825,1,2,28,1.0,1,0
17029902,4,23,40.72727,-73.86223,2,1,59,2.01,3,89
17031720,1,8,40.79149,-73.94658,2,5,0,0.0,1,0
17040990,2,5,40.69088,-73.96653,1,1,0,0.0,1,26
17041225,2,14,40.72881,-73.95817,1,2,35,1.19,2,0
17042235,2,33,40.71247,-73.96155,1,3,15,0.55,1,0
17043468,1,29,40.77428,-73.95363,2,4,0,0.0,1,0
17044854,5,23,40.85615,-73.90077,2,3,7,0.79,1,126
17045905,1,9,40.72425,-73.98976,1,10,4,0.27,1,0
17045913,2,14,40.73076,-73.95575,1,4,17,0.58,1,0
17046562,2,7,40.63956,-73.93235,1,3,55,1.95,1,171
17070038,1,16,40.80379,-73.94434,2,1,25,0.97,2,91
17070798,4,23,40.74615,-73.91558,1,5,2,1.05,1,0
17072328,2,6,40.675,-73.95885,1,3,42,1.46,1,0
17072544,1,4,40.71485,-73.99157,2,1,2,0.07,1,0
17073870,3,23,40.59372,-74.06766,1,1,25,0.91,3,12
17073983,4,23,40.68619,-73.79229,1,5,52,1.99,1,44
17074757,4,0,40.75678,-73.91644,2,3,1,1.0,1,341
17076329,1,21,40.7658,-73.98218,1,7,0,0.0,1,0
17078010,2,2,40.70072,-73.91594,2,1,3,0.1,1,359
17080093,2,33,40.71096,-73.95171,2,3,7,0.24,1,2
17084539,1,23,40.75662,-73.98749,2,3,0,0.0,1,0
17085792,2,24,40.68249,-73.97787,2,5,0,0.0,1,0
17088382,1,29,40.77158,-73.95786,2,5,3,0.15,2,50
17095350,1,15,40.732,-73.99959,1,2,0,0.0,1,0
17095846,2,1,40.6924,-73.93485,2,5,14,0.54,1,0
17097898,4,0,40.75902,-73.9154,2,4,39,1.5,2,292
17104272,2,1,40.69471,-73.93736,2,2,5,0.27,1,272
17106473,2,23,40.68255,-73.99281,1,4,4,0.14,1,15
17106644,2,6,40.67395,-73.95682,1,3,17,0.68,1,0
17106705,4,23,40.58718,-73.81541,1,2,42,1.63,1,310
17107385,4,23,40.74993,-73.91346,1,2,0,0.0,1,0
17108306,1,29,40.78471,-73.95054,2,4,7,0.26,1,188
17108395,4,0,40.76646,-73.92847,1,2,14,0.48,1,0
17117129,2,26,40.65608,-73.96176,1,2,26,2.05,1,272
17117602,1,4,40.71449,-73.99094,2,5,0,0.0,1,0
17118782,1,9,40.72576,-73.97908,1,5,25,0.9,1,0
17120052,1,9,40.7252,-73.98339,2,1,21,0.75,1,363
17120582,2,14,40.72282,-73.94856,1,3,48,1.69,1,3
17121563,1,16,40.82376,-73.94198,2,1,0,0.0,1,0
17122814,1,8,40.79315,-73.93984,2,2,60,2.52,2,233
17123684,1,17,40.75659,-73.99313,1,3,13,0.46,1,260
17129825,1,22,40.80437,-73.96387,3,1,0,0.0,1,0
17130293,2,33,40.71506,-73.94158,2,2,3,0.22,2,40
17133664,2,23,40.64309,-73.97707,1,6,12,0.41,1,0
17134357,1,30,40.78587,-73.97468,2,5,11,0.39,1,0
17137388,1,15,40.72766,-73.99976,2,1,0,0.0,2,0
17138302,1,30,40.80212,-73.9692,1,1,2,0.07,1,0
17140748,2,23,40.66632,-73.9862,2,1,2,0.09,1,87
17140782,2,33,40.71779,-73.96337,2,2,0,0.0,1,0
17141182,1,22,40.80338,-73.9636,1,1,19,0.66,1,0
17151145,1,32,40.73394,-74.00302,1,1,6,0.21,1,0
17153913,2,14,40.72399,-73.95166,1,4,61,2.26,1,255
17154204,4,23,40.65439,-73.73185,1,2,45,1.7,1,360
17155039,1,8,40.80224,-73.93732,2,1,1,0.07,1,0
17156147,2,6,40.67685,-73.94033,1,6,0,0.0,1,0
17157438,2,6,40.67627,-73.95024,2,2,6,0.21,1,0
17157615,1,9,40.72584,-73.9894,2,1,38,1.3,2,138
17158871,2,23,40.69754,-73.99298,1,4,48,1.73,1,172
17171691,2,23,40.69891,-73.98423,1,4,1,0.05,1,0
17172375,1,23,40.76106,-73.98627,1,3,3,0.11,1,0
17176173,1,31,40.85188,-73.93588,2,1,26,1.08,1,0
17186648,2,6,40.67055,-73.94616,2,2,0,0.0,2,0
17187219,2,11,40.65221,-73.95848,2,2,0,0.0,1,0
17187942,1,8,40.80268,-73.94051,1,10,28,0.97,1,0
17188328,1,32,40.73376,-73.99982,1,3,0,0.0,1,0
17188790,2,25,40.67365,-73.96384,2,3,4,0.15,1,88
17189799,1,21,40.7544,-73.96721,1,2,43,1.48,1,0
17189812,4,23,40.75625,-73.88957,2,1,44,2.21,1,0
17189819,2,1,40.67704,-73.91484,2,1,13,0.46,1,0
17192158,1,31,40.84543,-73.9401,1,1,1,0.03,1,0
17192309,2,2,40.69149,-73.91291,1,4,21,0.75,2,189
17197830,2,2,40.68185,-73.90455,2,7,0,0.0,1,0
17208528,2,2,40.69423,-73.91993,2,2,3,0.12,1,0
17209321,1,20,40.72045,-73.99004,2,2,20,0.77,3,0
17209680,1,9,40.72334,-73.9839,1,2,29,1.53,1,15
17210810,1,32,40.73532,-74.0031,1,3,1,0.03,1,0
17211246,1,17,40.76553,-73.98879,2,2,16,0.63,1,24
17211881,4,0,40.77355,-73.92552,1,7,4,0.17,1,0
17211908,2,1,40.68412,-73.92734,2,2,61,2.4,3,110
17212052,2,33,40.71262,-73.96251,1,2,38,1.32,1,94
17218433,1,3,40.73899,-73.99912,1,3,15,0.65,1,42
17219608,4,27,40.69645,-73.90223,1,2,1,0.04,1,0
17220307,2,23,40.69819,-73.99324,1,2,13,0.45,1,0
17222011,1,13,40.73556,-73.98913,1,2,15,0.57,1,33
17224136,4,0,40.76043,-73.91465,2,2,18,0.62,1,364
17224797,1,30,40.78141,-73.97681,1,4,22,0.75,1,0
17231011,4,23,40.73048,-73.85331,2,1,34,1.17,1,347
17233611,1,13,40.7363,-73.98969,1,3,0,0.0,1,93
17233932,2,33,40.71162,-73.95631,2,3,12,0.58,2,289
17234796,4,23,40.772,-73.91848,1,4,3,0.1,1,0
17237486,1,3,40.74281,-73.99969,1,4,5,0.23,1,8
17237922,2,33,40.70721,-73.95341,1,2,17,0.59,1,3
17239021,1,9,40.72598,-73.98856,2,1,25,0.88,2,329
17239212,2,23,40.6707,-73.99118,3,1,9,0.31,1,0
17239321,1,9,40.72759,-73.98619,1,1,31,1.14,1,1
17242854,5,23,40.83243,-73.92035,2,1,11,0.42,3,239
17251611,4,0,40.7578,-73.92368,2,2,1,0.03,1,0
17252037,1,9,40.72412,-73.97815,2,2,29,1.01,3,0
17252480,1,29,40.76851,-73.95506,1,1,6,0.21,1,7
17254708,1,16,40.81288,-73.94155,2,1,11,0.4,1,0
17254855,2,14,40.72317,-73.94856,2,2,0,0.0,1,0
17255171,1,22,40.80387,-73.96367,1,5,2,0.07,2,0
17255913,1,17,40.76407,-73.99203,1,2,0,0.0,1,0
17257339,3,23,40.64508,-74.08126,1,2,59,2.21,1,135
17258228,1,31,40.85076,-73.94047,2,1,0,0.0,1,0
17261922,4,23,40.74705,-73.90792,1,4,31,1.21,2,283
17266255,1,32,40.73115,-74.00429,1,1,5,0.18,1,0
17267017,2,6,40.67013,-73.94397,1,2,23,0.83,3,182
17267665,2,6,40.66977,-73.94341,1,2,31,1.15,3,175
17268091,2,6,40.67083,-73.94808,1,2,18,0.64,1,0
17268340,2,1,40.68318,-73.91682,1,3,35,1.22,1,0
17269342,1,17,40.76269,-73.99139,1,7,20,0.71,1,23
17277132,2,23,40.69343,-73.99611,1,4,3,0.2,1,4
17278544,2,14,40.72699,-73.9581,1,2,16,0.57,1,302
17280743,1,21,40.76579,-73.97701,1,5,3,0.12,1,115
17281121,1,31,40.85369,-73.93237,2,7,1,0.05,3,0
17281347,2,23,40.68749,-73.98701,1,2,0,0.0,1,0
17284471,2,1,40.68859,-73.94998,1,5,16,0.58,1,15
17285384,1,17,40.76642,-73.99423,2,6,0,0.0,1,51
17287645,1,31,40.83705,-73.94083,2,1,3,0.21,1,341
17295495,1,17,40.76076,-73.99266,2,1,7,0.24,1,45
17297014,1,3,40.73958,-73.9975,1,2,1,0.04,1,0
17297467,2,11,40.64774,-73.96517,2,2,12,0.44,1,294
17298366,2,23,40.70206,-73.98804,1,1,0,0.0,1,0
17298590,2,14,40.72938,-73.95675,1,2,15,0.54,1,4
17300167,2,33,40.71186,-73.95402,1,2,24,1.43,1,14
17302040,2,1,40.68957,-73.9457,2,1,0,0.0,1,0
17302836,1,29,40.76875,-73.95965,2,2,2,0.07,1,0
17304795,1,30,40.80238,-73.96503,2,2,16,0.56,1,0
17304849,2,6,40.67756,-73.95427,2,4,34,1.23,1,18
17305490,4,0,40.76752,-73.9314,1,7,12,0.42,1,3
17311284,2,11,40.65258,-73.9624,1,1,0,0.0,1,0
17314298,2,23,40.68766,-73.99125,1,4,8,0.29,1,1
17316565,2,23,40.68328,-73.99846,1,4,0,0.0,1,0
17317934,1,9,40.7261,-73.98421,1,2,4,0.14,2,0
17318207,2,23,40.60382,-74.01083,2,4,17,0.65,2,17
17319360,4,23,40.74227,-73.78707,1,1,26,0.9,3,358
17321243,2,33,40.71018,-73.94858,2,1,55,2.01,1,345
17325829,2,1,40.68336,-73.95421,1,1,27,0.98,1,39
17326116,1,9,40.72713,-73.98159,1,2,35,1.22,1,0
17326533,1,17,40.76189,-73.99751,2,10,2,0.08,1,0
17329054,4,0,40.76326,-73.91673,2,4,0,0.0,1,0
17329090,1,32,40.73023,-74.00294,1,3,28,1.03,1,51
